path,t,endpoint_disagreement,mean_endpoint_mse_to_data,endpoint_mse_to_data_rfrac_0.0,endpoint_mse_to_data_rfrac_0.25,endpoint_mse_to_data_rfrac_0.5,endpoint_mse_to_data_rfrac_0.75,endpoint_mse_to_data_rfrac_1.0
00168/img00168422.png,0.9,0.06368955224752426,0.5869404077529907,0.9408758282661438,0.7391650676727295,0.5990930199623108,0.5084859728813171,0.4655300974845886
00168/img00168444.png,0.9,0.06761296838521957,0.6445346474647522,0.9985610842704773,0.787781298160553,0.6641379594802856,0.5988978147506714,0.5113598108291626
00168/img00168478.png,0.9,0.053835250437259674,0.5919362902641296,0.8799299001693726,0.7275162935256958,0.6130680441856384,0.5142906904220581,0.4940527677536011
00168/img00168488.png,0.9,0.06944157928228378,0.66642165184021,1.0492361783981323,0.861458420753479,0.7059064507484436,0.5753659605979919,0.4873490333557129
00168/img00168521.png,0.25,0.0007983343093656003,0.05705086886882782,0.06176113337278366,0.05900532007217407,0.05700582265853882,0.05592258647084236,0.05555114150047302
00168/img00168543.png,0.25,0.0008464513230137527,0.058816708624362946,0.0632827877998352,0.06063713878393173,0.05877654254436493,0.05788581445813179,0.057733483612537384
00168/img00168552.png,0.25,0.0007828079396858811,0.050622422248125076,0.0549386665225029,0.052330102771520615,0.050568751990795135,0.04970596358180046,0.049482665956020355
00168/img00168561.png,0.25,0.000776706263422966,0.06404846161603928,0.06795202940702438,0.0656493604183197,0.06401523947715759,0.06326296925544739,0.06324625015258789
00168/img00168565.png,0.25,0.0008789052371867001,0.05761738121509552,0.0621010959148407,0.05951956659555435,0.05762358009815216,0.05668702721595764,0.056550152599811554
00168/img00168566.png,0.25,0.0007707259501330554,0.0595894381403923,0.06389220058917999,0.06143071502447128,0.059598878026008606,0.05859211087226868,0.058286890387535095
00168/img00168575.png,0.25,0.0008618177962489426,0.0588931068778038,0.06251794844865799,0.06031021475791931,0.05891511216759682,0.05842825770378113,0.05860307440161705
00168/img00168589.png,0.25,0.0007519677164964378,0.062166593968868256,0.06565697491168976,0.06360551714897156,0.062196891754865646,0.061565496027469635,0.06156790256500244
00168/img00168521.png,0.5,0.00793249811977148,0.2215988039970398,0.26591962575912476,0.24205276370048523,0.22383341193199158,0.21117383241653442,0.20467683672904968
00168/img00168543.png,0.5,0.007350744213908911,0.21735911071300507,0.25412020087242126,0.23400066792964935,0.21976830065250397,0.21009480953216553,0.20556527376174927
